index,text,score,fold,entropy
3547,ferrara's strongest and most touching movie of recent years . ,1,0,0.5966285548563446
3553,the level of acting elevates the material above pat inspirational status and gives it a sturdiness and solidity that we've long associated with washington the actor . ,1,0,0.6930929362467659
3555,"daringly perceptive , taut , piercing and feisty , biggie and tupac is undeniably subversive and involving in its bold presentation . ",1,0,0.6430058882576124
3556,delivers more than its fair share of saucy hilarity . ,1,0,0.47691553881376175
3558,"happily , some things are immune to the folly of changing taste and attitude . for proof of that on the cinematic front , look no further than this 20th anniversary edition of the film that spielberg calls , retrospectively , his most personal work yet . ",1,0,0.48831192877522545
3560,"it's not like having a real film of nijinsky , but at least it's better than that eponymous 1980 biopic that used soap in the places where the mysteries lingered . ",1,0,0.6461138867766152
3561,it's probably worth catching solely on its visual merits . if only it had the story to match . ,1,0,0.5880053987526443
3562,like other great documentaries . . . this goes after one truth ( the ford administration's complicity in tearing 'orphans' from their mothers ) and stumbles upon others even more compelling . ,1,0,0.6904649407500905
3563," . . . only bond can save us from the latest eccentric , super-wealthy megalomaniac bent on world domination and destruction . ",1,0,0.591904822364665
3564,the first half bursts with a goofy energy previous disney films only used for a few minutes here and there . ,1,0,0.38501049471585436
3565,it's quite diverting nonsense . ,1,0,0.562787932110085
3566,"an old-fashioned scary movie , one that relies on lingering terror punctuated by sudden shocks and not constant bloodshed punctuated by flying guts . ",1,0,0.6179085469658081
3568,"what makes how i killed my father compelling , besides its terrific performances , is fontaine's willingness to wander into the dark areas of parent-child relationships without flinching . ",1,0,0.6931391361159704
3569,"renner ? s face is chillingly unemotive , yet he communicates a great deal in his performance . see it for his performance if nothing else . ",1,0,0.6778940060586055
3570, . . . the kind of entertainment that parents love to have their kids see . ,1,0,0.6921844820560614
3572,its engaging simplicity is driven by appealing leads . ,1,0,0.6740897604952193
3573,"swimming is above all about a young woman's face , and by casting an actress whose face projects that woman's doubts and yearnings , it succeeds . ",1,0,0.572871319182228
3576,an elegant film with often surprising twists and an intermingling of naiveté and sophistication . ,1,0,0.6736801068503683
3578,"while this has the making of melodrama , the filmmaker cuts against this natural grain , producing a work that's more interested in asking questions than in answering them . ",1,0,0.47560400805154934
3579,"as a girl-meets-girl romantic comedy , kissing jessica steinis quirky , charming and often hilarious . yet it's not quite the genre-busting film it's been hyped to be because it plays everything too safe . ",1,0,0.6901165918210775
3580,"you don't need to know your ice-t's from your cool-j's to realize that as far as these shootings are concerned , something is rotten in the state of california . ",1,0,0.5255043038745132
3582,meant for star wars fans . it is there to give them a good time . ,1,0,0.6766888108182252
3583,"from a deceptively simple premise , this deeply moving french drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times . ",1,0,0.6923745163442057
3584,simply and eloquently articulates the tangled feelings of particular new yorkers deeply touched by an unprecedented tragedy . ,1,0,0.6915202369958657
3585,provides a very moving and revelatory footnote to the holocaust . ,1,0,0.6676643519489356
3588,"i like it . there is a freedom to watching stunts that are this crude , this fast-paced and this insane . ",1,0,0.5853251314186664
3590,"that rare movie that works on any number of levels -- as a film of magic and whimsy for children , a heartfelt romance for teenagers and a compelling argument about death , both pro and con , for adults . ",1,0,0.4542534652060534
3592,"a sharp and quick documentary that is funny and pithy , while illuminating an era of theatrical comedy that , while past , really isn't . ",1,0,0.6036673898449523
3593,"the script is smart , not cloying . ",1,0,0.6838633552505229
3594,"the film does a solid job of slowly , steadily building up to the climactic burst of violence . ",1,0,0.6030502145832787
3595,fred schepisi's tale of four englishmen facing the prospect of their own mortality views youthful affluence not as a lost ideal but a starting point . ,1,0,0.6294654205619246
3597,"overall , cletis tout is a winning comedy that excites the imagination and tickles the funny bone . ",1,0,0.6005515986579736
3598,easily one of the best and most exciting movies of the year . ,1,0,0.5371880372210909
3600,"an engaging , formulaic sports drama that carries a charge of genuine excitement . ",1,0,0.6224413658832811
3601,"insomnia is one of the year's best films and pacino gives one of his most daring , and complicated , performances . ",1,0,0.5917283818122023
3604,despite its flaws . . . belinsky is still able to create an engaging story that keeps you guessing at almost every turn . ,1,0,0.6030802301384923
3609,oddly compelling . ,1,0,0.6931409841478569
3611,it treats ana's journey with honesty that is tragically rare in the depiction of young women in film . ,1,0,0.6930560520576475
3612,"captivates as it shows excess in business and pleasure , allowing us to find the small , human moments , and leaving off with a grand whimper . ",1,0,0.6058848720914111
3614,"how good this film might be , depends if you believe that the shocking conclusion is too much of a plunge or not . ",1,0,0.5959307728344418
3616,features one of the most affecting depictions of a love affair ever committed to film . ,1,0,0.6925054491242318
3617,"to honestly address the flaws inherent in how medical aid is made available to american workers , a more balanced or fair portrayal of both sides will be needed . ",1,0,0.6863613376424276
3618,one of the best movies of the year . ,1,0,0.4668123368263626
3620,"a superlative b movie -- funny , sexy , and rousing . ",1,0,0.5454917164078401
3621,"those prone to indignation need not apply ; those susceptible to blue hilarity , step right up . ",1,0,0.6316426219438933
3623,"like mike isn't going to make box office money that makes michael jordan jealous , but it has some cute moments , funny scenes , and hits the target audience ( young bow wow fans ) - with nothing but net . ",1,0,0.6911915804834736
3627,a modestly surprising movie . ,1,0,0.6923243075365615
3629,"there's a spontaneity to the chateau , a sense of light-heartedness , that makes it attractive throughout . ",1,0,0.6720784385690054
3631,"like any good romance , son of the bride , proves it's never too late to learn . ",1,0,0.675726036273832
3633,"the film , while not exactly assured in its execution , is notable for its sheer audacity and openness . ",1,0,0.4279374150771219
3636,leigh makes these lives count . and he allows a gawky actor like spall -- who could too easily become comic relief in any other film -- to reveal his impressively delicate range . ,1,0,0.6931271380922766
3637,"a lot of fun , with an undeniable energy sparked by two actresses in their 50s working at the peak of their powers . ",1,0,0.6669790721620301
