index,text,score,fold
3959,"many went to see the attraction for the sole reason that it was hot outside and there was air conditioning inside , and i don't think that a . c . will help this movie one bit . ",1,0
3960,"sem se preocupar em criar momentos melodramáticos para arrancar lágrimas do espectador , o pianista é um filme triste sem que , para isso , precise ser emocionante . ",1,0
3971,"a b-movie you can sit through , enjoy on a certain level and then forget . ",1,0
3974,"director todd solondz has made a movie about critical reaction to his two previous movies , and about his responsibility to the characters that he creates . ",1,0
3976,a fascinating case study of flower-power liberation -- and the price that was paid for it . ,1,0
3984,that the real antwone fisher was able to overcome his personal obstacles and become a good man is a wonderful thing ; that he has been able to share his story so compellingly with us is a minor miracle . ,1,0
3985,"there's not much to fatale , outside of its stylish surprises . . . but that's ok . ",1,0
3990,"shyamalan takes a potentially trite and overused concept ( aliens come to earth ) and infuses it into a rustic , realistic , and altogether creepy tale of hidden invasion . ",1,0
3991," . . . the story , like ravel's bolero , builds to a crescendo that encompasses many more paths than we started with . ",1,0
3997,renner carries much of the film with a creepy and dead-on performance . ,1,0
3998,jarecki and gibney do find enough material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives . ,1,0
4001,a mildly enjoyable if toothless adaptation of a much better book . ,1,0
4017,"by surrounding us with hyper-artificiality , haynes makes us see familiar issues , like racism and homophobia , in a fresh way . ",1,0
4019,superb production values & christian bale's charisma make up for a derivative plot . ,1,0
4020,the film has the courage of its convictions and excellent performances on its side . ,1,0
4023,"it's a smart , funny look at an arcane area of popular culture , and if it isn't entirely persuasive , it does give exposure to some talented performers . ",1,0
4025,"the case is a convincing one , and should give anyone with a conscience reason to pause . ",1,0
4035,"the movie , despite its rough edges and a tendency to sag in certain places , is wry and engrossing . ",1,0
4040,"when a movie has stuck around for this long , you know there's something there . it's that good . ",1,0
4041,"smart , sassy interpretation of the oscar wilde play . ",1,0
4043,japanese director shohei imamura's latest film is an odd but ultimately satisfying blend of the sophomoric and the sublime . ,1,0
4046,nice piece of work . ,1,0
4051,a conventional but heartwarming tale . ,1,0
4062,"it's still adam sandler , and it's not little nicky . and for many of us , that's good enough . ",1,0
4070,"has an unmistakable , easy joie de vivre . ",1,0
4071,"more than anything else , kissing jessica stein injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to remake sleepless in seattle again and again . ",1,0
4073,"mostly works because of the universal themes , earnest performances . . . and excellent use of music by india's popular gulzar and jagjit singh . ",1,0
4074," . . . the one thing this wild film has that other imax films don't : chimps , lots of chimps , all blown up to the size of a house . that's fun for kids of any age . ",1,0
4077,"holofcener rejects patent solutions to dramatize life's messiness from inside out , in all its strange quirks . ",1,0
4082,a moving story of determination and the human spirit . ,1,0
4089,"scotland looks wonderful , the fans are often funny fanatics , the showdown sure beats a bad day of golf . ",1,0
4095,"a moving essay about the specter of death , especially suicide . ",1,0
4098," . . . a somber film , almost completely unrelieved by any comedy beyond the wistful everyday ironies of the working poor . ",1,0
4100,"the overall result is an intelligent , realistic portrayal of testing boundaries . ",1,0
4104,"a shimmeringly lovely coming-of-age portrait , shot in artful , watery tones of blue , green and brown . ",1,0
4110,the cat's meow marks a return to form for director peter bogdanovich . . . ,1,0
4115,a very charming and funny movie . ,1,0
4116,this is a film that manages to find greatness in the hue of its drastic iconography . ,1,0
4119,the biggest problem with this movie is that it's not nearly long enough . ,1,0
4128,becomes a fascinating study of isolation and frustration that successfully recreates both the physical setting and emotional tensions of the papin sisters . ,1,0
4130,"all in all , it's a pretty good execution of a story that's a lot richer than the ones hollywood action screenwriters usually come up with on their own . ",1,0
4133,among the many pleasures are the lively intelligence of the artists and their perceptiveness about their own situations . ,1,0
4150,"between them , de niro and murphy make showtime the most savory and hilarious guilty pleasure of many a recent movie season . ",1,0
4153,interesting both as a historical study and as a tragic love story . ,1,0
4174,"leading a double life in an american film only comes to no good , but not here . matters play out realistically if not always fairly . ",1,0
4176,"like mike is a harmlessly naïve slice of b-ball fantasy , fit for filling in during the real nba's off-season . ",1,0
4178,"y tu mamá también es un buen filme gracias a lo poco convencional de su narrativa , y es quizá el proyecto más arriesgado en la carrera de alfonso cuarón",1,0
4186,"light the candles , bring out the cake and don't fret about the calories because there's precious little substance in birthday girl -- it's simply , and surprisingly , a nice , light treat . ",1,0
4188,"massoud's story is an epic , but also a tragedy , the record of a tenacious , humane fighter who was also the prisoner ( and ultimately the victim ) of history . ",1,0
4189,"if villainous vampires are your cup of blood , blade 2 is definitely a cut above the rest . ",1,0
4190,drumline ably captures the complicated relationships in a marching band . ,1,0
4202,"it's all stitched together with energy , intelligence and verve , enhanced by a surplus of vintage archive footage . ",1,0
