index,text,score,difficulty_score,difficulty_strategy,dificulty
911,mib ii is a movie that makes it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and/or restroom and not feel as if he or she has missed anything . that's because relatively nothing happens .,0,0.2417488396167755,roberta-mlm-loss,hard
912,"shadyac , who belongs with the damned for perpetrating patch adams , trots out every ghost trick from the sixth sense to the mothman prophecies .",0,0.32878735661506653,roberta-mlm-loss,hard
913,huppert's superbly controlled display of murderous vulnerability ensures that malice has a very human face .,0,0.035987962037324905,roberta-mlm-loss,medium
914,makes an aborbing if arguable case for the man's greatness .,0,0.0038319765590131283,roberta-mlm-loss,easy
915,"as an entertainment , the movie keeps you diverted and best of all , it lightens your wallet without leaving a sting .",0,0.5107898712158203,roberta-mlm-loss,hard
916,"most of the information has already appeared in one forum or another and , no matter how broomfield dresses it up , it tends to speculation , conspiracy theories or , at best , circumstantial evidence .",0,0.31592023372650146,roberta-mlm-loss,hard
917,"so muddled , repetitive and ragged that it says far less about the horrifying historical reality than about the filmmaker's characteristic style .",0,0.002752885455265641,roberta-mlm-loss,easy
918,"any film that doesn't even in passing mention political prisoners , poverty and the boat loads of people who try to escape the country is less a documentary and more propaganda by way of a valentine sealed with a kiss .",0,0.0037076736334711313,roberta-mlm-loss,easy
919,"a tender , witty , captivating film about friendship , love , memory , trust and loyalty .",0,0.0015904870815575123,roberta-mlm-loss,easy
920,"professionally speaking , it's tempting to jump ship in january to avoid ridiculous schlock like this shoddy suspense thriller .",0,0.0009531162213534117,roberta-mlm-loss,easy
921,"a pointed , often tender , examination of the pros and cons of unconditional love and familial duties .",0,0.008677446283400059,roberta-mlm-loss,medium
922,"ben affleck as jack ryan , tom clancy's intrepid hero ? ridiculous . what's next ? d . j . qualls as indiana jones ? or tom green as han solo ?",0,0.3608574867248535,roberta-mlm-loss,hard
923,"i basically went in expecting garbage , but color me surprised when it actually turned out to be quite funny !",0,0.15335984528064728,roberta-mlm-loss,hard
924,the film tunes into a grief that could lead a man across centuries .,0,0.06604059785604477,roberta-mlm-loss,medium
925,turning a great movie into a pretty good one is still a step in the wrong direction . . . and the ring will never be more than a pretty good movie .,0,0.27372974157333374,roberta-mlm-loss,hard
926,"formula 51 is pretty much quentin tarantino meets guy ritchie , as directed by ronny yu . however , if you like that sort of thing , as i do , you just might have some fun with the chemical imbalance of formula 51 .",0,0.06341386586427689,roberta-mlm-loss,medium
927,"at once emotional and richly analytical , the cosby-seinfeld encounter alone confirms the serious weight behind this superficially loose , larky documentary .",0,0.24121879041194916,roberta-mlm-loss,hard
928,the sweetest thing is expressly for idiots who don't care what kind of sewage they shovel into their mental gullets to simulate sustenance .,0,0.2417503148317337,roberta-mlm-loss,hard
929,i'm not sure which will take longer to heal : the welt on johnny knoxville's stomach from a riot-control projectile or my own tortured psyche .,0,0.0035950259771198034,roberta-mlm-loss,easy
930,the advantage of a postapocalyptic setting is that it can be made on the cheap . any rock pile will do for a set . reign of fire has the disadvantage of also looking cheap .,0,0.03745840862393379,roberta-mlm-loss,medium
931,an engaging documentary about people who live in unusual homes .,0,0.0008236018475145102,roberta-mlm-loss,easy
932,"kung pow is oedekerk's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that .",0,0.046576034277677536,roberta-mlm-loss,medium
933,a film without surprise geared toward maximum comfort and familiarity .,0,0.031147055327892303,roberta-mlm-loss,medium
934,"sorvino makes the princess seem smug and cartoonish , and the film only really comes alive when poor hermocrates and leontine pathetically compare notes about their budding amours .",0,0.10885436832904816,roberta-mlm-loss,hard
935,secretary is not a movie about fetishism . it is a movie about passion .,0,0.008792624808847904,roberta-mlm-loss,medium
936,"it proves quite compelling as an intense , brooding character study .",0,0.0013221888802945614,roberta-mlm-loss,easy
937,outrageousness is all plympton seemed to be going for this time . we miss the quirky amazement that used to come along for an integral part of the ride .,0,0.38283801078796387,roberta-mlm-loss,hard
938,"though an important political documentary , this does not really make the case the kissinger should be tried as a war criminal .",0,0.5060333609580994,roberta-mlm-loss,hard
939,everyone should be able to appreciate the wonderful cinematography and naturalistic acting .,0,0.009619181044399738,roberta-mlm-loss,medium
940,those with a modicum of patience will find in these characters' foibles a timeless and unique perspective .,0,0.0038314685225486755,roberta-mlm-loss,easy
941,"swims in mediocrity , sticking its head up for a breath of fresh air now and then .",0,0.0018188939429819584,roberta-mlm-loss,easy
942,"if you're part of her targeted audience , you'll cheer . otherwise , maybe .",0,0.05296524986624718,roberta-mlm-loss,medium
943,julia is played with exasperating blandness by laura regan .,0,0.001515342970378697,roberta-mlm-loss,easy
944,the problem with all of this : it's not really funny .,0,0.0028580150101333857,roberta-mlm-loss,easy
945,"not really a thriller so much as a movie for teens to laugh , groan and hiss at .",0,0.0008514108485542238,roberta-mlm-loss,easy
946,viewing this underdramatized but overstated film is like watching a transcript of a therapy session brought to humdrum life by some freudian puppet .,0,0.006774492561817169,roberta-mlm-loss,medium
947,"as an actor's showcase , hart's war has much to recommend it , even if the top-billed willis is not the most impressive player . as a story of dramatic enlightenment , the screenplay by billy ray and terry george leaves something to be desired .",0,0.03836607560515404,roberta-mlm-loss,medium
948,there's plenty to enjoy -- in no small part thanks to lau .,0,0.002141806995496154,roberta-mlm-loss,easy
949,charly comes off as emotionally manipulative and sadly imitative of innumerable past love story derisions .,0,0.2674345076084137,roberta-mlm-loss,hard
950,"it's incredible the number of stories the holocaust has generated . just when you think that every possible angle has been exhausted by documentarians , another new film emerges with yet another remarkable yet shockingly little-known perspective .",0,0.0012199599295854568,roberta-mlm-loss,easy
951,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam .",0,0.005684942007064819,roberta-mlm-loss,medium
952,"unlike most anime , whose most ardent fans outside japan seem to be introverted young men with fantasy fetishes , metropolis never seems hopelessly juvenile .",0,0.0013295714743435383,roberta-mlm-loss,easy
953,"this is cruel , misanthropic stuff with only weak claims to surrealism and black comedy .",0,0.004339019767940044,roberta-mlm-loss,easy
954,"trailer park magnolia : too long , too cutesy , too sure of its own importance , and possessed of that peculiar tension of being too dense & about nothing at all .",0,0.0037801978178322315,roberta-mlm-loss,easy
955,"thoughtless , random , superficial humour and a lot of very bad scouse accents",0,0.004325201269239187,roberta-mlm-loss,easy
956,"de oliveira seems not only to have read john berger's famous essay on looking , but also to have taken it as his personal instruction manual for filmmaking .",0,0.6344752907752991,roberta-mlm-loss,hard
957,a great ensemble cast can't lift this heartfelt enterprise out of the familiar .,0,0.050393298268318176,roberta-mlm-loss,medium
958,what better message than 'love thyself' could young women of any size receive ?,0,0.00111519661732018,roberta-mlm-loss,easy
959,"the exposition does pay off , if you can stay awake that long . there's little gripping in the film until the second hour .",0,0.028105663135647774,roberta-mlm-loss,medium
960,"lan yu seems altogether too slight to be called any kind of masterpiece . it is , however , a completely honest , open-hearted film that should appeal to anyone willing to succumb to it .",0,0.14282841980457306,roberta-mlm-loss,hard
961,"in his role of observer of the scene , lawrence sounds whiny and defensive , as if his life-altering experiences made him bitter and less mature .",0,0.2399398684501648,roberta-mlm-loss,hard
